id_avaliador,id_filme_TMDB,nota
imdb,12556,5.8
tmdb,12556,5.9
rottentomatoes,12556,2.7
imdb,16911,5.1
tmdb,16911,5.5
imdb,5137,6.0
tmdb,5137,5.8
rottentomatoes,5137,7.0
imdb,13483,6.5
tmdb,13483,6.4
rottentomatoes,13483,2.4
imdb,23631,6.6
tmdb,23631,6.3
rottentomatoes,23631,7.2
imdb,58595,6.1
tmdb,58595,6.0
rottentomatoes,58595,4.9
imdb,7214,7.3
tmdb,7214,7.5
rottentomatoes,7214,6.4
imdb,376869,7.6
tmdb,376869,7.4
imdb,9763,6.7
tmdb,9763,6.6
imdb,82990,4.6
tmdb,82990,5.4
rottentomatoes,82990,2.3
imdb,2024,7.2
tmdb,2024,7.1
rottentomatoes,2024,6.1
imdb,1272,7.2
tmdb,1272,7.0
rottentomatoes,1272,7.6
imdb,450001,6.5
tmdb,450001,6.2
imdb,377447,5.8
tmdb,377447,5.9
imdb,11896,6.3
tmdb,11896,6.2
imdb,458423,6.6
tmdb,458423,7.2
rottentomatoes,458423,7.9
imdb,10538,5.9
tmdb,10538,5.9
rottentomatoes,10538,2.4
imdb,1656,6.0
tmdb,1656,6.1
imdb,10164,5.7
tmdb,10164,5.6
imdb,12227,6.7
tmdb,12227,6.7
rottentomatoes,12227,6.5
imdb,26522,7.2
tmdb,26522,6.8
rottentomatoes,26522,9.0
imdb,24153,7.2
tmdb,24153,7.2
rottentomatoes,24153,10.0
imdb,11460,6.5
tmdb,11460,6.3
rottentomatoes,11460,7.9
imdb,345887,6.7
tmdb,345887,6.6
imdb,10187,6.1
tmdb,10187,5.7
rottentomatoes,10187,3.9
imdb,305470,5.9
tmdb,305470,6.3
imdb,27022,6.1
tmdb,27022,6.1
rottentomatoes,27022,4.0
imdb,150213,5.6
tmdb,150213,6.2
imdb,8966,5.2
tmdb,8966,6.3
rottentomatoes,8966,4.9
imdb,11862,6.1
tmdb,11862,6.3
imdb,10619,6.8
tmdb,10619,6.5
imdb,14044,7.3
tmdb,14044,6.8
imdb,87567,5.6
tmdb,87567,5.9
rottentomatoes,87567,0.7
imdb,20856,5.4
tmdb,20856,5.6
rottentomatoes,20856,3.3
imdb,376812,7.0
tmdb,376812,7.0
imdb,2687,6.0
tmdb,2687,6.0
rottentomatoes,2687,2.4
imdb,50546,6.4
tmdb,50546,6.6
rottentomatoes,50546,1.9
imdb,62838,5.7
tmdb,62838,5.9
rottentomatoes,62838,0.7
imdb,203833,7.5
tmdb,203833,7.5
rottentomatoes,203833,4.7
imdb,348350,6.9
tmdb,348350,6.6
rottentomatoes,348350,7.0
imdb,18681,5.0
tmdb,18681,5.0
imdb,464502,5.9
tmdb,464502,6.8
imdb,40713,6.8
tmdb,40713,7.8
imdb,475215,7.0
tmdb,475215,7.2
imdb,14741,7.4
tmdb,14741,7.0
rottentomatoes,14741,8.4
imdb,13153,6.3
tmdb,13153,6.3
rottentomatoes,13153,4.5
imdb,8291,6.1
tmdb,8291,6.8
rottentomatoes,8291,3.4
imdb,16283,5.2
tmdb,16283,5.5
imdb,416234,5.5
tmdb,416234,5.9
rottentomatoes,416234,1.3
imdb,455,6.6
tmdb,455,6.3
imdb,41978,6.2
tmdb,41978,6.4
imdb,8835,6.4
tmdb,8835,6.7
rottentomatoes,8835,7.0
imdb,480530,7.1
tmdb,480530,6.9
rottentomatoes,480530,8.3
imdb,106646,8.2
tmdb,106646,8.0
rottentomatoes,106646,8.0
imdb,16232,5.6
tmdb,16232,5.3
rottentomatoes,16232,5.5
imdb,322240,5.3
tmdb,322240,5.7
rottentomatoes,322240,1.4
imdb,13788,4.8
tmdb,13788,5.2
rottentomatoes,13788,1.0
imdb,9513,5.0
tmdb,9513,5.5
rottentomatoes,9513,1.1
imdb,28121,5.7
tmdb,28121,5.8
rottentomatoes,28121,1.2
imdb,9890,5.3
tmdb,9890,5.7
rottentomatoes,9890,2.6
imdb,58857,7.6
tmdb,58857,7.3
imdb,412988,5.4
tmdb,412988,5.7
rottentomatoes,412988,2.3
imdb,250349,6.1
tmdb,250349,5.8
imdb,116741,6.3
tmdb,116741,6.3
rottentomatoes,116741,3.5
imdb,680,8.9
tmdb,680,8.5
rottentomatoes,680,9.2
imdb,1452,6.0
tmdb,1452,5.7
rottentomatoes,1452,7.5
imdb,11652,7.1
tmdb,11652,6.9
rottentomatoes,11652,7.2
imdb,24122,6.3
tmdb,24122,6.5
rottentomatoes,24122,4.1
imdb,11322,7.0
tmdb,11322,6.7
rottentomatoes,11322,6.8
imdb,16406,6.2
tmdb,16406,5.9
rottentomatoes,16406,7.1
imdb,98357,6.2
tmdb,98357,5.9
rottentomatoes,98357,2.8
imdb,10147,7.0
tmdb,10147,6.5
rottentomatoes,10147,7.9
imdb,515042,8.2
tmdb,515042,8.0
rottentomatoes,515042,9.7
imdb,157354,7.5
tmdb,157354,7.4
rottentomatoes,157354,9.4
imdb,49021,6.4
tmdb,49021,6.3
rottentomatoes,49021,2.7
imdb,37498,4.9
tmdb,37498,5.1
rottentomatoes,37498,0.8
imdb,8367,6.9
tmdb,8367,6.8
rottentomatoes,8367,5.1
imdb,83899,6.6
tmdb,83899,6.6
imdb,294992,6.4
tmdb,294992,6.6
imdb,397,6.6
tmdb,397,6.4
imdb,10576,6.5
tmdb,10576,6.4
rottentomatoes,10576,5.9
imdb,2501,7.9
tmdb,2501,7.4
rottentomatoes,2501,8.3
imdb,10833,6.2
tmdb,10833,6.0
rottentomatoes,10833,5.3
imdb,21736,7.1
tmdb,21736,6.7
rottentomatoes,21736,9.3
imdb,8275,5.2
tmdb,8275,5.5
imdb,508439,7.4
tmdb,508439,7.8
rottentomatoes,508439,8.8
imdb,85,8.4
tmdb,85,7.9
rottentomatoes,85,9.5
imdb,493006,6.3
tmdb,493006,5.9
imdb,28124,6.7
tmdb,28124,6.3
rottentomatoes,28124,7.2
imdb,1989,6.6
tmdb,1989,6.4
rottentomatoes,1989,4.6
imdb,456048,4.6
tmdb,456048,4.8
imdb,13166,4.6
tmdb,13166,4.5
rottentomatoes,13166,1.0
imdb,4970,5.8
tmdb,4970,6.1
rottentomatoes,4970,1.5
imdb,11856,5.8
tmdb,11856,5.8
rottentomatoes,11856,1.3
imdb,8984,6.1
tmdb,8984,6.2
rottentomatoes,8984,5.9
imdb,10501,6.9
tmdb,10501,7.2
rottentomatoes,10501,4.8
imdb,41659,6.8
tmdb,41659,6.7
rottentomatoes,41659,4.2
imdb,118289,5.5
tmdb,118289,5.6
rottentomatoes,118289,0.8
imdb,47933,5.2
tmdb,47933,5.2
rottentomatoes,47933,3.0
imdb,18701,7.0
tmdb,18701,6.6
rottentomatoes,18701,7.6
imdb,746,7.7
tmdb,746,7.6
rottentomatoes,746,8.9
imdb,38684,7.3
tmdb,38684,7.2
rottentomatoes,38684,8.4
imdb,76487,4.2
tmdb,76487,4.8
rottentomatoes,76487,0.6
imdb,425336,6.3
tmdb,425336,6.3
imdb,88,7.0
tmdb,88,7.4
rottentomatoes,88,6.8
imdb,9737,6.9
tmdb,9737,6.8
rottentomatoes,9737,4.2
imdb,88751,5.8
tmdb,88751,6.0
rottentomatoes,88751,6.1
imdb,373571,6.0
tmdb,373571,6.7
rottentomatoes,373571,4.3
imdb,10074,6.7
tmdb,10074,6.3
rottentomatoes,10074,3.9
imdb,9546,6.2
tmdb,9546,6.1
imdb,1653,7.8
tmdb,1653,7.4
imdb,48231,6.4
tmdb,48231,6.3
rottentomatoes,48231,7.8
imdb,39781,7.0
tmdb,39781,6.6
rottentomatoes,39781,9.2
imdb,2567,7.5
tmdb,2567,7.2
rottentomatoes,2567,8.6
imdb,438650,6.2
tmdb,438650,5.7
rottentomatoes,438650,6.9
imdb,61225,5.9
tmdb,61225,5.7
rottentomatoes,61225,4.6
imdb,272878,6.7
tmdb,272878,7.1
rottentomatoes,272878,3.8
imdb,625,7.8
tmdb,625,7.5
rottentomatoes,625,9.3
imdb,17360,6.7
tmdb,17360,6.8
imdb,442064,5.0
tmdb,442064,5.4
rottentomatoes,442064,2.5
imdb,13475,7.9
tmdb,13475,7.4
rottentomatoes,13475,9.4
imdb,325348,6.7
tmdb,325348,6.3
imdb,567609,6.9
tmdb,567609,7.0
rottentomatoes,567609,8.8
imdb,4248,5.3
tmdb,4248,5.8
rottentomatoes,4248,1.5
imdb,8831,5.9
tmdb,8831,5.9
rottentomatoes,8831,4.5
imdb,9562,5.7
tmdb,9562,5.7
rottentomatoes,9562,1.1
imdb,796,6.8
tmdb,796,6.8
rottentomatoes,796,5.4
imdb,451048,6.6
tmdb,451048,7.7
imdb,9089,6.6
tmdb,9089,6.3
rottentomatoes,9089,6.3
imdb,9836,6.4
tmdb,9836,6.1
rottentomatoes,9836,7.6
imdb,13466,7.8
tmdb,13466,7.6
rottentomatoes,13466,9.1
imdb,9889,5.9
tmdb,9889,6.1
rottentomatoes,9889,5.0
imdb,18183,7.1
tmdb,18183,7.2
imdb,24432,2.9
tmdb,24432,5.2
rottentomatoes,24432,0.8
imdb,364116,5.3
tmdb,364116,5.5
rottentomatoes,364116,3.5
imdb,10189,6.9
tmdb,10189,6.6
rottentomatoes,10189,6.8
imdb,13497,5.9
tmdb,13497,6.9
rottentomatoes,13497,8.2
imdb,26355,6.0
tmdb,26355,6.4
rottentomatoes,26355,1.7
imdb,9805,5.5
tmdb,9805,6.2
imdb,146,7.8
tmdb,146,7.4
imdb,4108,6.8
tmdb,4108,6.7
rottentomatoes,4108,5.4
imdb,2058,6.1
tmdb,2058,6.2
rottentomatoes,2058,5.5
imdb,260514,6.7
tmdb,260514,6.9
rottentomatoes,260514,7.0
imdb,9667,7.1
tmdb,9667,6.9
rottentomatoes,9667,4.4
imdb,8818,6.3
tmdb,8818,6.2
rottentomatoes,8818,6.3
imdb,55347,7.2
tmdb,55347,6.9
imdb,9072,4.5
tmdb,9072,5.9
rottentomatoes,9072,1.2
imdb,197,8.3
tmdb,197,7.9
rottentomatoes,197,7.8
imdb,650,7.8
tmdb,650,7.6
rottentomatoes,650,9.6
imdb,124459,5.9
tmdb,124459,5.5
rottentomatoes,124459,3.8
imdb,10316,7.1
tmdb,10316,6.7
rottentomatoes,10316,8.4
imdb,18966,6.2
tmdb,18966,6.0
imdb,859,7.6
tmdb,859,7.3
rottentomatoes,859,9.3
imdb,10999,6.7
tmdb,10999,6.6
rottentomatoes,10999,7.1
imdb,9725,6.1
tmdb,9725,6.1
rottentomatoes,9725,2.7
imdb,1571,7.1
tmdb,1571,6.6
rottentomatoes,1571,8.2
imdb,11120,6.6
tmdb,11120,6.4
rottentomatoes,11120,7.6
imdb,224141,5.9
tmdb,224141,5.8
rottentomatoes,224141,7.1
imdb,9263,6.8
tmdb,9263,6.9
rottentomatoes,9263,3.2
imdb,9829,7.6
tmdb,9829,7.1
rottentomatoes,9829,9.0
imdb,12090,5.5
tmdb,12090,5.7
imdb,8469,7.5
tmdb,8469,7.1
imdb,284293,7.5
tmdb,284293,7.5
imdb,53457,7.5
tmdb,53457,7.3
imdb,10518,7.4
tmdb,10518,7.3
rottentomatoes,10518,8.1
imdb,581526,6.8
tmdb,581526,6.8
imdb,8130,6.0
tmdb,8130,6.1
rottentomatoes,8130,8.3
imdb,9424,5.6
tmdb,9424,5.7
rottentomatoes,9424,3.4
imdb,8999,6.6
tmdb,8999,6.3
rottentomatoes,8999,2.1
imdb,4477,6.2
tmdb,4477,6.1
rottentomatoes,4477,3.5
imdb,117,7.9
tmdb,117,7.8
rottentomatoes,117,8.2
imdb,338729,7.4
tmdb,338729,7.6
imdb,425,7.5
tmdb,425,7.3
rottentomatoes,425,7.7
imdb,10673,7.4
tmdb,10673,7.2
rottentomatoes,10673,7.9
imdb,10202,6.0
tmdb,10202,6.1
rottentomatoes,10202,2.7
imdb,9470,7.7
tmdb,9470,7.4
imdb,4771,7.6
tmdb,4771,7.3
rottentomatoes,4771,9.4
imdb,313297,7.8
tmdb,313297,7.7
rottentomatoes,313297,9.7
imdb,8913,6.6
tmdb,8913,6.6
rottentomatoes,8913,5.1
imdb,399019,6.3
tmdb,399019,5.9
rottentomatoes,399019,7.9
imdb,440597,5.0
tmdb,440597,5.6
rottentomatoes,440597,1.9
imdb,10403,7.5
tmdb,10403,7.2
imdb,9103,5.6
tmdb,9103,6.1
rottentomatoes,9103,1.4
imdb,339397,6.6
tmdb,339397,6.5
rottentomatoes,339397,7.1
imdb,1844,6.3
tmdb,1844,6.2
rottentomatoes,1844,3.9
imdb,82650,6.3
tmdb,82650,6.3
rottentomatoes,82650,5.2
imdb,1632,7.8
tmdb,1632,7.7
rottentomatoes,1632,8.4
imdb,493551,6.6
tmdb,493551,6.7
rottentomatoes,493551,6.0
imdb,282984,6.6
tmdb,282984,6.5
rottentomatoes,282984,4.7
imdb,9651,4.4
tmdb,9651,5.5
rottentomatoes,9651,0.9
imdb,15512,6.4
tmdb,15512,6.2
imdb,271718,6.2
tmdb,271718,5.8
rottentomatoes,271718,8.5
imdb,10040,5.2
tmdb,10040,5.7
imdb,3786,6.6
tmdb,3786,6.0
imdb,6279,5.7
tmdb,6279,6.4
rottentomatoes,6279,1.7
imdb,9273,6.4
tmdb,9273,6.3
imdb,6723,5.9
tmdb,6723,5.9
rottentomatoes,6723,2.9
imdb,13490,5.5
tmdb,13490,6.0
rottentomatoes,13490,2.3
imdb,562,8.2
tmdb,562,7.7
rottentomatoes,562,9.4
imdb,105,8.5
tmdb,105,8.3
rottentomatoes,105,9.6
imdb,467660,6.4
tmdb,467660,6.2
rottentomatoes,467660,8.0
imdb,33217,6.2
tmdb,33217,6.2
rottentomatoes,33217,5.4
imdb,382597,5.5
tmdb,382597,5.8
imdb,440471,3.9
tmdb,440471,5.1
imdb,14442,6.3
tmdb,14442,6.4
rottentomatoes,14442,5.0
imdb,169881,7.2
tmdb,169881,7.3
imdb,183,6.1
tmdb,183,6.1
rottentomatoes,183,3.2
imdb,223702,6.1
tmdb,223702,5.7
rottentomatoes,223702,8.2
imdb,11966,5.7
tmdb,11966,6.0
rottentomatoes,11966,3.8
imdb,208763,5.2
tmdb,208763,5.9
imdb,56821,5.9
tmdb,56821,5.2
rottentomatoes,56821,7.1
imdb,929,5.4
tmdb,929,5.6
rottentomatoes,929,1.5
imdb,429197,7.2
tmdb,429197,7.1
rottentomatoes,429197,6.5
imdb,16296,6.2
tmdb,16296,6.4
rottentomatoes,16296,7.5
imdb,8619,7.4
tmdb,8619,7.1
rottentomatoes,8619,8.5
imdb,328716,6.2
tmdb,328716,6.7
imdb,847,7.3
tmdb,847,7.0
rottentomatoes,847,5.1
imdb,13067,6.4
tmdb,13067,5.8
rottentomatoes,13067,4.4
imdb,9591,6.9
tmdb,9591,6.9
rottentomatoes,9591,9.3
imdb,36955,7.2
tmdb,36955,7.0
imdb,1493,6.3
tmdb,1493,6.5
rottentomatoes,1493,4.1
imdb,1738,6.2
tmdb,1738,6.0
rottentomatoes,1738,2.8
imdb,454652,6.7
tmdb,454652,7.0
rottentomatoes,454652,8.7
imdb,11170,7.1
tmdb,11170,6.9
rottentomatoes,11170,4.8
imdb,85446,6.4
tmdb,85446,6.9
rottentomatoes,85446,4.1
imdb,31962,6.4
tmdb,31962,6.5
rottentomatoes,31962,4.4
imdb,75,6.4
tmdb,75,6.4
rottentomatoes,75,5.4
imdb,16162,6.8
tmdb,16162,6.7
rottentomatoes,16162,7.2
imdb,419478,6.6
tmdb,419478,7.8
rottentomatoes,419478,2.1
imdb,13275,5.9
tmdb,13275,6.3
rottentomatoes,13275,1.0
imdb,27516,5.7
tmdb,27516,6.8
imdb,16781,5.3
tmdb,16781,6.2
rottentomatoes,16781,2.6
imdb,272693,6.5
tmdb,272693,6.8
rottentomatoes,272693,7.3
imdb,24420,7.1
tmdb,24420,6.9
rottentomatoes,24420,3.8
imdb,9946,5.8
tmdb,9946,6.0
rottentomatoes,9946,1.1
imdb,11973,7.3
tmdb,11973,7.0
rottentomatoes,11973,8.3
imdb,21500,6.0
tmdb,21500,5.9
rottentomatoes,21500,2.9
imdb,417870,6.2
tmdb,417870,6.8
rottentomatoes,417870,9.1
imdb,11232,6.4
tmdb,11232,6.3
rottentomatoes,11232,5.0
imdb,76341,8.1
tmdb,76341,7.5
rottentomatoes,76341,9.7
imdb,63465,6.4
tmdb,63465,6.2
imdb,11358,6.3
tmdb,11358,6.3
rottentomatoes,11358,2.6
imdb,41003,6.5
tmdb,41003,6.3
imdb,37964,6.6
tmdb,37964,6.7
rottentomatoes,37964,6.6
imdb,95610,6.5
tmdb,95610,6.5
rottentomatoes,95610,7.8
imdb,341174,4.6
tmdb,341174,6.5
rottentomatoes,341174,1.1
imdb,236751,5.8
tmdb,236751,6.6
rottentomatoes,236751,5.1
imdb,37753,5.7
tmdb,37753,5.5
rottentomatoes,37753,2.5
imdb,10483,6.3
tmdb,10483,6.2
rottentomatoes,10483,4.2
imdb,334543,8.0
tmdb,334543,8.1
rottentomatoes,334543,8.4
imdb,81025,6.8
tmdb,81025,6.4
imdb,10162,7.4
tmdb,10162,7.2
imdb,10925,7.3
tmdb,10925,7.2
rottentomatoes,10925,9.1
imdb,9490,6.7
tmdb,9490,6.4
rottentomatoes,9490,2.9
imdb,17494,6.3
tmdb,17494,6.1
rottentomatoes,17494,7.4
imdb,192136,7.1
tmdb,192136,6.9
rottentomatoes,192136,6.1
imdb,44943,5.7
tmdb,44943,5.7
rottentomatoes,44943,3.6
imdb,21629,6.8
tmdb,21629,6.6
rottentomatoes,21629,6.7
imdb,9297,6.6
tmdb,9297,6.6
rottentomatoes,9297,7.5
imdb,12405,8.0
tmdb,12405,7.7
rottentomatoes,12405,9.1
imdb,2267,6.2
tmdb,2267,6.3
imdb,33613,7.3
tmdb,33613,7.1
imdb,103731,7.4
tmdb,103731,7.1
imdb,290217,5.5
tmdb,290217,5.7
imdb,15092,6.2
tmdb,15092,6.0
imdb,24331,5.3
tmdb,24331,4.9
imdb,169,6.3
tmdb,169,6.2
rottentomatoes,169,3.1
imdb,13335,6.6
tmdb,13335,6.3
rottentomatoes,13335,5.2
imdb,22074,7.4
tmdb,22074,7.1
rottentomatoes,22074,7.4
imdb,8321,7.9
tmdb,8321,7.5
rottentomatoes,8321,8.4
imdb,13498,5.4
tmdb,13498,5.7
rottentomatoes,13498,0.9
imdb,1647,6.6
tmdb,1647,6.4
rottentomatoes,1647,4.3
imdb,42807,6.1
tmdb,42807,6.0
rottentomatoes,42807,6.3
imdb,11836,7.1
tmdb,11836,6.9
rottentomatoes,11836,6.8
imdb,228150,7.6
tmdb,228150,7.5
rottentomatoes,228150,7.6
imdb,9538,6.8
tmdb,9538,6.8
rottentomatoes,9538,7.0
imdb,7516,6.7
tmdb,7516,6.5
imdb,497698,6.7
tmdb,497698,7.6
imdb,380111,6.7
tmdb,380111,6.8
imdb,274479,6.6
tmdb,274479,6.5
rottentomatoes,274479,6.1
imdb,13334,5.7
tmdb,13334,5.4
imdb,1049,6.2
tmdb,1049,6.3
rottentomatoes,1049,6.2
imdb,14070,7.4
tmdb,14070,6.9
imdb,9582,5.6
tmdb,9582,5.9
rottentomatoes,9582,2.4
imdb,2617,6.6
tmdb,2617,6.5
rottentomatoes,2617,4.0
imdb,82675,6.3
tmdb,82675,6.3
rottentomatoes,82675,2.2
imdb,38843,6.5
tmdb,38843,6.5
rottentomatoes,38843,7.0
imdb,1816,6.2
tmdb,1816,6.3
rottentomatoes,1816,4.0
imdb,72213,7.0
tmdb,72213,7.5
rottentomatoes,72213,3.6
imdb,6972,6.6
tmdb,6972,6.6
rottentomatoes,6972,5.5
imdb,10684,6.6
tmdb,10684,6.5
rottentomatoes,10684,8.5
imdb,41216,6.9
tmdb,41216,6.8
rottentomatoes,41216,5.2
imdb,5876,7.1
tmdb,5876,6.8
rottentomatoes,5876,7.2
imdb,253331,6.6
tmdb,253331,6.8
imdb,4148,7.3
tmdb,4148,6.9
rottentomatoes,4148,6.7
imdb,12149,7.2
tmdb,12149,7.0
imdb,324857,8.4
tmdb,324857,8.4
rottentomatoes,324857,9.7
imdb,550,8.8
tmdb,550,8.4
rottentomatoes,550,7.9
imdb,20187,6.4
tmdb,20187,6.2
rottentomatoes,20187,6.9
imdb,9459,8.2
tmdb,9459,7.5
imdb,453201,5.3
tmdb,453201,5.4
rottentomatoes,453201,2.3
imdb,293,7.2
tmdb,293,7.1
rottentomatoes,293,8.0
imdb,41733,6.5
tmdb,41733,6.3
rottentomatoes,41733,3.9
imdb,10437,7.7
tmdb,10437,7.4
rottentomatoes,10437,7.6
imdb,838,7.4
tmdb,838,7.1
rottentomatoes,838,9.6
imdb,15159,5.6
tmdb,15159,5.8
imdb,530915,8.3
tmdb,530915,8.0
imdb,283984,7.5
tmdb,283984,7.5
imdb,9469,6.9
tmdb,9469,6.8
rottentomatoes,9469,8.1
imdb,456565,3.6
tmdb,456565,5.7
imdb,9444,7.2
tmdb,9444,7.6
rottentomatoes,9444,8.6
imdb,218778,6.2
tmdb,218778,6.2
rottentomatoes,218778,6.1
imdb,10144,7.6
tmdb,10144,7.4
rottentomatoes,10144,9.3
imdb,30634,7.4
tmdb,30634,6.6
imdb,26688,5.2
tmdb,26688,5.5
rottentomatoes,26688,2.5
imdb,13908,3.4
tmdb,13908,4.0
rottentomatoes,13908,0.1
imdb,15739,6.6
tmdb,15739,6.5
rottentomatoes,15739,5.7
imdb,9531,5.0
tmdb,9531,5.5
rottentomatoes,9531,2.9
imdb,526050,5.5
tmdb,526050,6.8
rottentomatoes,526050,4.6
imdb,466272,7.6
tmdb,466272,7.4
imdb,321697,7.2
tmdb,321697,6.8
rottentomatoes,321697,8.5
imdb,38093,5.9
tmdb,38093,6.4
rottentomatoes,38093,4.6
imdb,3122,5.0
tmdb,3122,5.0
imdb,15927,7.3
tmdb,15927,6.9
rottentomatoes,15927,7.6
imdb,8852,6.7
tmdb,8852,6.8
rottentomatoes,8852,5.8
imdb,400535,7.1
tmdb,400535,6.9
rottentomatoes,400535,6.2
imdb,9392,7.2
tmdb,9392,7.0
imdb,7445,7.1
tmdb,7445,7.0
rottentomatoes,7445,6.4
imdb,9656,4.6
tmdb,9656,5.1
rottentomatoes,9656,1.4
imdb,10537,7.2
tmdb,10537,7.1
rottentomatoes,10537,5.7
imdb,663,5.9
tmdb,663,6.2
rottentomatoes,663,1.9
imdb,17654,7.9
tmdb,17654,7.4
rottentomatoes,17654,9.0
imdb,395992,6.6
tmdb,395992,6.4
rottentomatoes,395992,6.7
imdb,41544,5.6
tmdb,41544,5.5
imdb,2666,7.6
tmdb,2666,7.3
rottentomatoes,2666,7.6
imdb,15592,7.0
tmdb,15592,6.8
rottentomatoes,15592,4.0
imdb,6171,5.5
tmdb,6171,5.5
rottentomatoes,6171,2.8
imdb,272,8.2
tmdb,272,7.7
rottentomatoes,272,8.4
imdb,60062,4.3
tmdb,60062,5.9
imdb,698,6.3
tmdb,698,6.1
rottentomatoes,698,6.0
imdb,9433,6.9
tmdb,9433,6.8
rottentomatoes,9433,6.4
imdb,152,6.4
tmdb,152,6.5
rottentomatoes,152,4.1
imdb,36914,5.2
tmdb,36914,5.6
imdb,8438,7.3
tmdb,8438,7.2
imdb,766,7.5
tmdb,766,7.3
imdb,226486,4.9
tmdb,226486,5.3
rottentomatoes,226486,2.4
imdb,14367,6.9
tmdb,14367,6.8
rottentomatoes,14367,7.2
imdb,172391,5.7
tmdb,172391,6.0
rottentomatoes,172391,4.4
imdb,377,7.5
tmdb,377,7.3
rottentomatoes,377,9.4
imdb,12783,6.9
tmdb,12783,7.0
rottentomatoes,12783,6.2
imdb,31162,5.7
tmdb,31162,6.2
imdb,3981,6.4
tmdb,3981,6.4
imdb,8366,6.7
tmdb,8366,6.8
imdb,11306,6.2
tmdb,11306,5.8
rottentomatoes,11306,5.6
imdb,1727,6.0
tmdb,1727,6.2
rottentomatoes,1727,3.2
imdb,1933,7.6
tmdb,1933,7.6
rottentomatoes,1933,8.3
imdb,33076,4.7
tmdb,33076,5.0
imdb,773,7.8
tmdb,773,7.7
rottentomatoes,773,9.1
imdb,10874,7.0
tmdb,10874,6.6
rottentomatoes,10874,7.3
imdb,8982,7.1
tmdb,8982,7.1
imdb,792,8.1
tmdb,792,7.7
rottentomatoes,792,8.8
imdb,391629,5.2
tmdb,391629,6.3
imdb,51540,6.8
tmdb,51540,6.6
rottentomatoes,51540,6.9
imdb,9479,8.0
tmdb,9479,7.8
rottentomatoes,9479,9.5
imdb,9549,7.8
tmdb,9549,7.5
imdb,862,8.3
tmdb,862,8.0
rottentomatoes,862,10.0
imdb,10306,4.7
tmdb,10306,5.2
imdb,406429,4.5
tmdb,406429,5.3
imdb,446791,6.8
tmdb,446791,6.5
rottentomatoes,446791,7.9
imdb,34065,6.1
tmdb,34065,6.5
imdb,2665,6.2
tmdb,2665,6.1
imdb,10540,6.6
tmdb,10540,6.5
rottentomatoes,10540,5.6
imdb,14444,5.9
tmdb,14444,6.2
rottentomatoes,14444,5.9
imdb,13341,5.8
tmdb,13341,5.8
rottentomatoes,13341,4.8
imdb,47292,6.1
tmdb,47292,6.7
imdb,11472,5.5
tmdb,11472,5.7
rottentomatoes,11472,2.6
imdb,508747,7.4
tmdb,508747,7.7
imdb,11326,6.6
tmdb,11326,6.5
rottentomatoes,11326,7.0
imdb,10671,6.6
tmdb,10671,6.4
rottentomatoes,10671,7.3
imdb,11565,4.8
tmdb,11565,5.8
rottentomatoes,11565,0.5
imdb,261392,6.1
tmdb,261392,6.1
rottentomatoes,261392,4.3
imdb,11422,6.8
tmdb,11422,6.6
rottentomatoes,11422,4.7
imdb,2321,6.2
tmdb,2321,5.9
rottentomatoes,2321,8.9
imdb,8584,6.6
tmdb,8584,6.4
rottentomatoes,8584,7.9
imdb,270946,6.7
tmdb,270946,6.5
imdb,21871,5.8
tmdb,21871,5.7
imdb,11317,5.3
tmdb,11317,5.8
imdb,14635,6.9
tmdb,14635,6.8
rottentomatoes,14635,8.4
imdb,9533,7.2
tmdb,9533,7.0
rottentomatoes,9533,6.8
imdb,19053,6.4
tmdb,19053,5.9
rottentomatoes,19053,8.3
imdb,9461,7.7
tmdb,9461,7.4
rottentomatoes,9461,9.4
imdb,1931,5.5
tmdb,1931,6.7
rottentomatoes,1931,2.5
imdb,44560,7.5
tmdb,44560,7.2
imdb,2383,7.7
tmdb,2383,7.0
imdb,14239,4.9
tmdb,14239,5.4
rottentomatoes,14239,0.6
imdb,10632,6.1
tmdb,10632,6.1
rottentomatoes,10632,2.9
imdb,49494,6.2
tmdb,49494,6.2
rottentomatoes,49494,3.9
imdb,372343,5.1
tmdb,372343,5.2
rottentomatoes,372343,0.7
imdb,2080,6.6
tmdb,2080,6.3
imdb,158852,6.4
tmdb,158852,6.2
rottentomatoes,158852,5.0
imdb,9825,5.7
tmdb,9825,5.8
imdb,38117,5.6
tmdb,38117,6.3
rottentomatoes,38117,2.1
imdb,11892,6.2
tmdb,11892,6.1
rottentomatoes,11892,3.1
imdb,11774,6.8
tmdb,11774,6.8
rottentomatoes,11774,7.2
imdb,848,6.7
tmdb,848,6.5
rottentomatoes,848,8.4
imdb,4513,6.6
tmdb,4513,6.3
rottentomatoes,4513,5.1
imdb,2268,6.1
tmdb,2268,6.0
rottentomatoes,2268,4.2
imdb,11038,6.2
tmdb,11038,5.8
rottentomatoes,11038,5.7
imdb,11467,5.7
tmdb,11467,5.7
rottentomatoes,11467,3.2
imdb,11649,5.4
tmdb,11649,5.7
rottentomatoes,11649,1.7
imdb,228066,6.0
tmdb,228066,5.9
rottentomatoes,228066,2.6
imdb,3604,6.5
tmdb,3604,6.2
rottentomatoes,3604,8.3
imdb,1247,6.7
tmdb,1247,6.4
rottentomatoes,1247,5.5
imdb,9361,7.7
tmdb,9361,7.4
rottentomatoes,9361,9.3
imdb,13805,1.9
